title,subtitle
Mayweather revela peso desejado para possível luta contra McGregor,"Pugilista ri de provocações do irlandês campeão do UFC e promete esforço para realizar combate no boxe: ""Os fãs vem pedindo, vamos dar aos fãs o que querem ver"""
"Com lambreta e nada modesto, Ítalo diz que seu apelido é Gabriel Jesus","Atacante do Paraná faz lindo lance em seu segundo jogo, mas sai sem gol. Na coletiva, ele conta que já foi chamado pelo nome do atacante da Seleção"
"Quarto na Rio 2016, Jorge Zarif leva título da Copa do Mundo de Miami","Campeão mundial de 2013 abre bem o ciclo olímpico dos Jogos de Tóquio, e Brasil fecha competição com dois ouros"
Operation Kino apronta e empata com a Pain; CNB vai bem e bate a Kabum,Resultados fecham a segunda rodada e deixam a Red Canids na ponta do CBLoL
"Loco Abreu marca na estreia, mas Bangu fica no empate com Portuguesa","Com a camisa 113, uruguaio faz gol de pênalti em sua primeira partida pela equipe Alvirrubra. Time da Ilha, porém, arrancou empate no fim em Moça Bonita: 2 a 2"
"Aubameyang volta, Dortmund sofre o empate no fim e se distancia de líderes",Atacante joga 72 minutos após desfalcar o Borussia na Copa Africana de Nações. Aurinegros ainda quase levam virada e perdem a chance de pularem para terceiro
Paulo Autuori critica ambiente hostil na Estradinha; presidente do Leão rebate,"Técnico do Atlético-PR discute com torcedores do Rio Branco-PR e dispara contra as condições do estádio. Weverton diz ter recebido cusparadas. ""Falta de respeito"" "
Grêmio chega a acordo e vende volante Walace para o Hamburgo,Clube gaúcho negociará volante com Hamburgo por 10 milhões de euros
Equipe da Quinta Divisão elimina o Leeds United na Copa da Inglaterra,Sutton United vence por 1 a 0 e chega às oitavas de final do tradicional torneio
França vence Noruega na final e fatura o hexa do Mundial de handebol,"Em casa, vice-campeões olímpicos retomam posto de melhor seleção masculina de handebol ao conquistar título de forma invicta"
Copa Africana: Gana vence República Democrática do Congo e vai às semis,Irmãos Ayew marcam e garantem vitória de 2 a 1. Próximo rival é Camarões
"Mais uma vez sem Ganso, Sevilla cai para Espanyol em dia bom para o Real","Meia brasileiro não fica nem no banco em derrota de 3 a 1 no Cornellà-El Prat. Líder, clube de Madri vence o Real Sociedad e abre quatro pontos de vantagem"
Meninos do sub-17 da Chapecoense ganham palestra de Xavi no Catar,Ídolo do Barcelona encontra jogadores que disputaram torneio no Oriente Médio
"Após noite de gala, Guerrero e Trauco ganham as capas de jornais peruanos",Atacante e lateral-esquerdo viram destaque em seu país após goleada do Flamengo
"Juve vence e amplia vantagem; brasileiro marca, mas Roma perde",Alex Sandro dá cruzamento para Higuaín abrir placar para Velha Senhora contra Sassuolo (2 a 0). Time da capital tem gol de Bruno Peres em derrota para Sampdoria
"Capitão dos EUA se manifesta contra Trump: ""Xenofóbico e misógino""","Michael Bradley acha que ""pegou leve"" em entrevista e posta nas redes sociais após veto a imigrantes: ""Alguém que não poderia estar mais fora do tom com nosso país"""
Europa ataca base do São Paulo no final da janela: veja quem pode sair,"Sucesso em 2016 se reflete em propostas do futebol europeu por jovens do clube. Lyanco, Luiz Araújo e David Neres são os principais alvos. Ceni quer preservar ataque"
"Balotelli marca, Nice bate Guingamp e assume  provisoriamente a liderança","Equipe faz 3 a 1 e chega a 49 pontos. Monaco, que tem 48, ainda pega o Paris Saint-Germain neste domingo e pode recuperar o primeiro lugar do Francês"
"Ao som de Raimundos, Pedro Barros brilha e leva Rio Bowl Jam pela 4ª vez","Hexacampeão mundial, skatista de 21 anos reina soberano no Parque Madureira e conquista mais um caneco. Em 1º torneio profissional, Iago Magalhães manda bem"
