title,subtitle
Guerrero reclama de dores na coxa e fica fora de viagem do Fla para Porto Alegre,"A 12 dias de fim de contrato, atacante peruano sente lesão, tem lesão constatada e não vai enfrentar o Grêmio nesta quarta-feira, pela Copa do Brasil"
"Após rejeitar Zé Ricardo, vice do Santos aprova acerto com Cuca: ""Unanimidade""",Orlando Rollo diz que nome do treinador teve o aval de todo o Comitê de Gestão
"Udinese e Al-Wehda, time de Fábio Carille, empatam em amistoso de pré-temporada","Equipe italiana teve Vizeu de titular e Samir como capitão, mas não conseguiu vencer. Carille acumula uma vitória e um empate à frente do time árabe"
"Com CBHb em crise, Brasil cancela participação no Mundial sub-18 feminino","Problemas na confederação de handebol, que é investigada pela Polícia Federal, fizeram com que a Seleção da categoria ficasse de fora do torneio; Áustria será a substituta"
CBF detalha uso do VAR e divulga primeira escala da Copa do Brasil,"Tecnologia será utilizada até a final, com 14 a 16 câmeras e custando R$ 50 mil por partida. Bráulio Machado será o primeiro árbitro de vídeo a atuar na história do futebol brasileiro"
"Com boas-vindas de Romero, Corinthians anuncia contratação do atacante paraguaio Sergio Díaz","Emprestado pelo Real Madrid, reforço do Timão assina contrato válido até dezembro de 2019"
"Sérgio Xavier comenta ida de Cuca ao Santos: ""Politicamente, talvez seja o nome mais palatável""","Treinador foi anunciado nesta segunda-feira pela equipe da Vila Belmiro, e comentaristas do Seleção SporTV analisam a escolha"
Cruzeiro negocia renovação de vínculo com volante recém-contratado para a base,Jogador assinou até o fim do ano com a Raposa e negocia prorrogação do acordo por mais uma temporada
"Dana avisa que não terá título interino nos penas, e diz que Conor ""perdeu dinheiro""","Presidente do UFC garante que dará tempo a Holloway para que se recupere de problemas de saúde, e sem cinturão interino em jogo. Sobre irlandês, diz que eles estão bem após problemas na Justiça"
"Presidente do Napoli indica propaganda da Juve com CR7: ""Perigoso gastar muito""","Aurelio De Laurentiis critica contratação do craque português, cita idade, mas reconhece que, em termos de marketing, a liga italiana foi reforçada"
"""Quem está negociando pelo Guerrero está maluco"": comentaristas analisam renovação do atacante com o Flamengo",Jornalistas elogiam postura do time da Gávea em negociação com o peruano de 34 anos
"Diego Souza exalta experiência do elenco e comenta irritação de Nenê ao ser substituído: ""Ele sabe que errou""",Atacante do São Paulo falou com o Seleção SporTV em entrevista exclusiva nesta segunda-feira
"Real Madrid pode pagar mais de R$ 400 milhões por Willian e Courtois, diz site",Clube merengue promete investir pesado em dupla que atualmente está no Chelsea
"Khabib promete ""25 minutos de cadeia"" para McGregor: ""Vou mudar seu rosto""","Atual campeão dos pesos-leves do UFC diz que ficou feliz por arquirrival não ter sido preso e torce para que ""acerto de contas"" com irlandês acontecer em Las Vegas, em 6 de outubro"
"Depois de perder Malcom para o Barça, Roma mira a contratação de Marlos",Clube italiano faz consulta por valores e deve fazer proposta pelo meia do Shakhtar Donetsk
"Bellucci cai em Challenger na Polônia, perde quinta seguida e sai do top 300","Em má fase, brasileiro joga mal novamente, perde para o italiano número 328 do mundo e terá pior ranking desde julho de 2007"
"Após trocar Egito por Arábia em um mês, Arthur Caike revela: ""Fui pego de surpresa""","Atacante brasileiro foi contratado pelo Pyramids, mas acabou mudando para o Al Shabab"
"Éboli diz que clubes não devem poupar titulares: ""Qual a garantia?""","Flamengo terá nove jogos no próximo mês, e São Paulo tem sete compromissos em agosto"
Técnico do PSG diz que Neymar encontrará elenco na China nesta semana,"Thomas Tuchel afirma que está esperando o brasileiro no primeiro dia de trabalhos no país asiático, onde clube disputará a Supercopa da França diante do Monaco. Chegada deve ser na quinta-feira"
Auxiliar de Felipão comanda treino do Palmeiras com retorno de Borja na Academia,Paulo Turra orienta trabalho na manhã desta segunda; colombiano participa sem restrições
"Paraná Clube espera por Maicosuel para ter ""poder de fogo"" no Brasileiro","Recentemente contratado, meia aprimora parte física para estar à disposição de Rogério Micale e deve ser avaliado para próximo jogo. O Tricolor tem o pior ataque do Brasileirão"
"Presidente da Associação Uruguaia de Futebol, Wilmar Valdez renuncia ao cargo","O agora ex-mandatário deixa federação um dia antes das eleições para a presidência da entidade, mas descarta qualquer ""pressão indevida"""
"Insatisfeito com desempenho, Mourinho diz que não assistiria aos amistosos","Disputando torneio nos EUA, técnico do Manchester United avalia rendimento da equipe: ""Nem 30%"""
"Comentaristas criticam vídeo de Neymar: ""Diferentemente dele, eu não caio""",Carlos Eduardo Éboli e Renata Mendonça criticaram a manifestação do atleta em vídeo de um dos seus patrocinadores
"Cartoleiros lamentam adeus ao saldo de gols, mas vibram com mitos de sempre ",Flamengo e Santos são vazados na rodada #16 e derrubam a defesa de muitos esquadrões 
Suspensão de Anderson Martins abre espaço para nova sequência de Bruno Alves no São Paulo,"Reserva depois da pausa para a Copa do Mundo, zagueiro será titular contra o Vasco, domingo"
"Com Fla ou São Paulo, Sport espera concluir negócio de Everton Felipe até terça","Executivo de futebol, Klauss Câmara confirmou interesse de clubes e pondera sobre conversas: ""Queremos o melhor para todas as partes"""
Cruzeiro mantém sina de iniciar atrás no placar e liga alerta para jogos decisivos,"Equipe tem começado em desvantagem e, nas duas últimas partidas, não conseguiu virar o marcador contra Corinthians e São Paulo"
"Ex-Inter e Manchester United, Anderson vai jogar a segunda divisão turca","Jogador assina por três temporadas com o Adana Demirspor, clube da segundona da Turquia"
Flamengo regulariza Vitinho e atacante participa do treino no Ninho do Urubu,"Comissão técnica vai avaliar, mas tendência é que estreia aconteça nesta quarta-feira contra o Grêmio, pela Copa do Brasil, em Porto Alegre"
"Amanda só pode enfrentar Cyborg em dezembro: ""Várias coisas para fazer agora""","Campeã peso-galo do UFC afirma que já assinou o contrato para lutar no UFC 232, e agora espera pela rival: ""Vai entrar para a história do MMA feminino. Com certeza é dezembro, já assinei o contrato"""
Vida nova: Cristiano Ronaldo se apresenta à Juventus após fim das férias,"Astro desembarca na Itália e inicia rotina como jogador da Velha Senhora, que terá primeiro treino no CT de Continassa na manhã desta segunda"
"Em alta, Bahia recebe o Atlético-MG para confirmar boa fase com Enderson","Tricolor está invicto há dois jogos depois de golear o Vitória e vencer o Cerro-URU, pela Sul-Americana. Partida está marcada para esta segunda-feira, na Fonte Nova"
"Nada muda: Vasco busca alternativas, mas vive temporada de oscilação e goleadas",Cruz-Maltino não consegue embalar. Sofreu quatro gols numa mesma partida em quatro oportunidades e nem mudança de técnico surte efeito nesse quesito
"Keno, Ribamar e Alberto Valentim participam de vídeo curioso em time do Egito","Brasileiros do Pyramids FC, entretanto, são “ofuscados” pela atuação do argentino Ricardo La Volpe, diretor-técnico do clube. Assista!"
"No último dia de férias, Messi aparece driblando cachorro em vídeo","Jogador retorna ao Barcelona na terça, ao lado de outros companheiros que deixaram a Copa do Mundo nas oitavas de final"
"Zico elogia início de Vinicius Junior no Real, mas ressalta: ""Precisa melhorar o chute""",Ídolo do Flamengo destaca potencial de evolução do jovem revelado pelo rubro-negro
"Documentação atrasa, e Santos corre risco de não ter Bryan Ruiz e Carlos Sánchez na Copa do Brasil",Prazo final para inscrições na competição termina nesta segunda-feira
Irritação e multa: os bastidores da quase desistência de Aldo em bater o peso,"Brasileiro havia decidido arcar com os 20% da perda da bolsa para não precisar cortar os 900g que restavam, mas treinador o convenceu momentos antes da pesagem do UFC Calgary"
"Zagueiro Arboleda, do São Paulo, se envolve em acidente de carro","Colisão aconteceu de madrugada na capital paulista; atleta está bem, em casa, mas não treinou nesta segunda-feira"
Pottker aproveita parada da Copa e renasce no Inter com quatro gols em quatro jogos,"Atacante marca dois belos gols contra o Botafogo, consolida boa fase e se isola como artilheiro colorado no ano"
Grêmio entra em maratona de agosto à espera do DM e focado em mata-matas,"Tricolor terá nove jogos em um mês, entre Brasileirão, Copa do Brasil e Libertadores. Técnico Renato Portaluppi depende do departamento médico para escalar time para quarta "
"Seguindo o líder em som, tato e coração: um ângulo especial da vitória do Flamengo","Grupo de deficientes visuais e intelectuais viaja mais de 300 km em primeira vez no Maracanã e celebra vitória rubro-negra sobre o Sport, garantindo o topo da tabela pela décima rodada seguida"
"Antes preterido por Conte, David Luiz elogia Sarri e revela treino em dois períodos",Zagueiro brasileiro exalta nova filosofia aplicada pelo italiano e diz que jogadores precisam se doar ao máximo para que as mudanças propostas pelo treinador possam dar certo
"Em vídeo de patrocinador, Neymar diz ser um novo homem: ""Eu desmoronei""","Texto narrado pelo jogador do Paris Saint-Germain narra sofrimento dentro do campo, mas principalmente fora dele: ""Eu demorei para aceitar suas críticas, isso dói mais que qualquer pisão"""
"Atrasado, Santos entra em semana decisiva para contratar técnico",Peixe demitiu Jair Ventura na última segunda; veja as três opções mais prováveis
"Comentarista vê bagunça no time do Santos: ""Precisa desesperadamente de treinador""","Para Sergio Xavier, jogadores jogaram em posições trocadas na derrota por 1 a 0 para o América-MG. André Rizek diz que demissão de Jair Ventura foi uma das ""mais idiotas do ano"""
Nacional-PAR cede empate aos 48 antes de pegar o Botafogo na Sul-Americana,Equipe sofre gol nos acréscimos e empata com o General Díaz pelo Campeonato Paraguaio
"Chulapa defende Gabigol, diz que derrota do Santos foi injusta e ignora vaias: ""Nunca fui burro""","Peixe foi derrotado pelo América-MG, na Vila Belmiro, e pode terminar a rodada na zona de rebaixamento"
"Atuações do Grêmio: reservas têm bom início, mas oscilam e cedem empate em Chapecó","Pepê abriu o placar logo no início do jogo, mas falha na defesa na segunda etapa custou a vitória"
"Reforço, chileno Araos aparece em foto no CT do Corinthians",Meia de 21 anos passa por exames médicos neste domingo e deve ser anunciado na segunda-feira
Carrossel com tiki-taka? Trocas de posição e precisão ditam vitória maiúscula do Fla,Alternâncias de Paquetá e Everton Ribeiro pelo lado direito apontam caminho para goleada por 4 a 1 sobre o Sport em atuação onde rubro-negros erraram apenas 13 dos 480 passes que arriscaram
"Simeone põe Messi acima de CR7 após áudio vazado: ""É seguramente melhor""",Declaração durante a Copa do Mundo deu a entender que técnico argentino prefere o português
Filho de LeBron James consegue a primeira enterrada de sua vida. Veja!,Bronny James alcança o feito durante o aquecimento para jogo de liga amadora em Las Vegas
Mano culpa intranquilidade por derrota e volta a defender rodízio no Cruzeiro,"Apesar de resultado negativo dentro do Mineirão, treinador vê time criando, mas falta de paciência em momentos críticos culminaram em tropeço diante do São Paulo"
Erros bobos e arsenal ofensivo limitado levam o Vasco à derrota em Brasília ,Equipe volta a cometer falhas em sequência e leva quatro gols no segundo tempo. Substituições não surtem o efeito desejado de dar mais força ao time no ataque 
"Kieza, Pimpão e Lindoso viajam para o Paraguai e reforçam Botafogo contra o Nacional-PAR na Copa Sul-Americana","Após derrota para o Internacional, Alvinegro volta as atenções para competição continental, emenda trajetos e sequer volta ao Rio. Aguirre, Moisés e Bochecha são cortados da relação e ficam no Brasil"
"Catar sabotou candidaturas rivais para sediar a Copa, denuncia jornal britânico","""The Sunday Times"" diz ter posse de documentos que comprovam operação arquitetada por qataris para difamar campanhas de Austrália e Estados Unidos com informações falsas"
"Paquetá vê Botafogo abaixo, mas não concorda com 3 a 0 para o Internacional: ""A gente merecia um placar menor""","Técnico alvinegro culpa falta de concentração por derrota no Beira-Rio, enxerga falhas a serem corrigidas e explica time diferente: ""Era importante dar uma refrescada na equipe para a sequência"""
"Com gol de Marta, Brasil vence o Japão por 2 a 1 no Torneio das Nações",Bia garante o segundo da Seleção no triunfo em competição nos Estados Unidos
Atuações: Nico e Pottker esbanjam técnica e comandam vitória do Inter ,"Uruguaio dá duas assistências, enquanto atacante faz dois gols e se isola como artilheiro do time na temporada"
"Barbieri destaca Marlos, Uribe e Réver em ""grande partida"" do Fla no Maracanã","Treinador vê jogo controlado, apesar de susto no fim do primeiro tempo, e celebra evolução do Flamengo na goleada por 4 a 1 sobre o Sport"
Astralis arrasa Liquid de TACO e é campeã da ELEAGUE Premier de CS:GO,Dinamarqueses se impõem já no primeiro mapa e conquistam competição em Atlanta
"Larghi elogia desempenho de Elias no Galo: ""Vestindo a camisa para ser protagonista""",Camisa 7 assumiu titularidade após lesão de Blanco e vem agradando ao técnico do Atlético-MG
Mancini não resiste à goleada diante do Atlético-PR e é demitido do Vitória,"Treinador deixa comando da equipe baiana após um ano no cargo, com aproveitamento de 50,79%"
"Mãe de José Aldo vibra com vitória do filho, mas revela: ""Queria que ele parasse""","Em Manaus, Dona Rocilene assistiu pela primeira vez a luta do filho pela ao vivo pela televisão"
Filipinho sofre queda e aparece com ferida gigante nas costas em Teahupoo,"Líder do ranking mundial, brasileiro sofre baque durante treinamentos para etapa no Taiti, que começa no dia 10 de agosto"
"Brasil leva o bronze na Copa das Nações, e Rodrigo Pessoa é ouro com a Irlanda","Por uma falta de diferença, brasileiros ficam em terceiro lugar na competição. Equipe que disputará os Jogos Equestres Mundiais deve ser formada nesta semana"
Cristiano Ronaldo desembarca em Turim para iniciar treinos com a Juventus,Craque português começa as atividades em seu novo clube nesta segunda-feira
"Com fadiga muscular, Léo Silva não viaja com o Galo para enfrentar o Bahia","Zagueiro voltou ao time na última rodada, contra o Paraná, após se recuperar de lesão muscular na coxa direita; foi dele o primeiro gol da vitória atleticana"
Romero vive saga para ganhar bola de seu primeiro hat-trick pelo Corinthians," Artilheiro em goleada sobre o Vasco, paraguaio vê supervisor do clube carioca pegar bola de suas mãos. No fim, tudo não passava de um mal-entendido..."
"Decisivo nos pênaltis, goleiro Marcelo comemora vaga do Flu na Taça BH: ""Não deixamos de lutar""","Aos 15 anos, arqueiro defende uma cobrança na semifinal diante do Vasco. Título será decidido na terça-feira diante do Atlético-MG"
Loss celebra reação do Corinthians e variação no ataque: “Adversários mais perdidos”,"Sem centroavante, Romero vira goleador, e técnico vê o primeiro gol como exemplo do que ele espera da equipe corintiana"
"Romero faz mais três, chega a 37 pelo Corinthians e supera... Ronaldo Fenômeno!","Atacante paraguaio volta a se destacar, desta vez fora de casa; ele também é o goleador da arena do Timão, com 26 gols"
"Moisés assume parcela de culpa na demissão de Roger Machado; Dudu também lamenta, mas exalta Felipão","Apresentação da nova comissão técnica deve ocorrer no fim da semana, na Academia"
"""Ganhar um turno não significa um acesso"", diz Ceni sobre campanha na Série B","Técnico do Fortaleza conversou sobre vitória, por 3 a 0, sobre o Juventude, que garantiu o título simbólico do 1º turno da Segundona do Brasileiro"
"Poirier mira cinturão do UFC: ""Venci um dos melhores pesos-leves da história""","""The Diamond"", que derrotou Eddie Alvarez, por nocaute técnico, na luta principal do UFC Calgary, afirma que é o próximo na fila pela disputa do cinturão da categoria"
"Contratado pelo Bayern, canadense de 17 anos dá show na MLS; veja", Alphonso Davies foi notícia nesta semana no mundo ao se tornar a maior venda da história da Major League Soccer – o Bayern poderá pagar até US$ 19 milhões (R$ 70 milhões) de acordo com informações da imprensa estrangeira. Mas não apenas por isso. 
"Talisca faz dois, Paulinho também marca, e Guangzhou atropela o Chongqing",Atual campeão segue na briga pelo oitavo título consecutivo do Campeonato Chinês
"Lisca comanda Ceará na vitória sobre o Flu, elogia elenco, e festeja com torcida","""Nós merecemos a vitória, jogamos, ganhamos, perdemos algumas chances, tivemos bola na trave, bola passando perto"", analisa o técnico alvinegro após triunfo pela Série A"
"Ex-São Paulo, atacante Centurión admite que já fez o uso de drogas","Jogador do Racing confirma que gosta de armas, mas avisa que jamais cometeu algum crime"
"Para reforçar Sport, Claudinei Oliveira admite trazer ""plano B ou C""","Apesar de pregar calma, treinador disse ser necessária vinda de novas peças, mesmo que não sejam as prioritárias, para mexer ambiente"
"Marinho revela zoeira com ""sabia não"", vê recomeço no Grêmio e promete dancinha","Meia-atacante será titular contra a Chapecoense, neste domingo, e deixa para trás sucesso no Vitória"
"Objetivo de Lewandowski é trocar o Bayern pelo Real Madrid, diz jornal",Atacante polonês teria pedido ao seu agente para entrar em contato com o clube espanhol
Rodada #16: tudo o que você precisa saber sobre Internacional x Botafogo,"Equipes se enfrentam às 16h deste domingo, no Beira-Rio, de olho na ponta de cima da tabela"
Ataque efetivo do São Paulo encara Cruzeiro finalizador no Mineirão,"Com ataques protagonistas, equipes se enfrentam pela 16ª rodada do Brasileirão"
Rodada #16: tudo o que você precisa saber sobre Flamengo x Sport,"Líder do Brasileiro, Rubro-Negro carioca recebe os pernambucanos, na 12ª posição, em dia de Maracanã lotado para apresentação de Vitinho "
"Aliviado, Aldo diz: ""Foi uma das vitórias mais importantes da minha carreira""","Lutador admite que havia uma expectativa em torno de como seria sua performance diante de Jeremy Stephens, dedica o triunfo à filha e avisa aos rivais: ""Mostrei que estou vivo na categoria"""
"Após golaço, Arthur celebra estreia pelo Barcelona: ""É um sonho estar aqui""",Meio-campo brasileiro fez um dos gols no empate em 2 a 2 com o Tottenham
Rodada #16: tudo o que você precisa saber sobre Chapecoense x Grêmio,"Catarinenses e gaúchos se enfrentam na Arena Condá, às 19h (de Brasília)"
O campeão voltou! Aldo nocauteia Stephens no primeiro round no Canadá ,"No UFC Calgary, brasileiro, que estava sem vencer desde 2016, espanta a má fase e reencontra o caminho das vitórias no país onde iniciou sua trajetória no Ultimate"
"Com grande atuação de Bernardo Silva, City vira sobre o Bayern em amistoso","Alemães fazem 2 a 0 com facilidade, mas ingleses viram com dois gols do camisa 20"
"Horas após morte do pai, TACO vai à final da ELEAGUE Premier com Liquid",Equipe passa pela Natus Vincere nas semifinais e vai disputar título contra Astralis
"Com incerteza nas laterais, Grêmio poupa até reservas de viagem a Chapecó","Leonardo e Marcelo Oliveira não foram relacionados para a partida contra a Chapecoense, assim como Jael, que pode ganhar a vaga de André contra o Flamengo"
Melhorou ou piorou? Troca de Passes analisa mudanças de técnicos no Brasileiro,"Petkovic e Carlos Cereto comparam números após trocas no comando de nove equipes: Corinthians, Vasco, Fluminense, Botafogo, Atlético-PR, Sport, América-MG, Bahia e Ceará"
Corinthians contrata chileno Araos e corre para inscrever reforço na Copa do Brasil,Meia deve chegar ao Brasil neste domingo; lista final da competição tem que ser fechada na segunda
Presidente do Palmeiras convoca reunião para explicar novo contrato com patrocinadora,"Desde mudança na parceria, conselheiros têm reprovado as contas mensais do clube; dona da Crefisa é pivô de desentendimentos"
Rodada #16: tudo o que você precisa saber sobre Palmeiras x Paraná,"Duelo será disputado na arena do Verdão, em São Paulo, às 11h deste domingo"
Dota Summit: paiN Gaming cai diante de lanterna e é eliminada,Equipe brasileira perde por 2 a 1 e se despede no último torneio antes do The International
Rodada #16: tudo o que você precisa saber sobre Vasco x Corinthians,"Separadas por apenas três pontos na classificação, equipes se enfrentam neste domingo, às 11h, no estádio Mané Garrincha, em Brasília "
Jadson renova contrato com o Corinthians até o fim de 2020,Meia de 34 anos anuncia acerto em vídeo divulgado pelo clube
Marcelo Oliveira aponta desgaste físico como fator preponderante para derrota,"Técnico do Fluminense analisa 1 a 0 sofrido fora de casa, pela 16ª rodada do Campeonato Brasileiro: ""Ficou nítido que o Ceará estava muito melhor que a gente"""
Pai de Derlis González retorna ao Brasil para continuar negociação com o Santos ,Atacante e seus representantes também chegam ao país neste domingo para tentar acertar de vez
"""Em casa"", Terans busca se adaptar ao futebol brasileiro por vaga no Atlético-MG","Meia uruguaio elogia recepção dos companheiros, mas reconhece que o estilo de jogo no Brasil tem características muito distintas em relação ao do país de origem dele"
Técnico do Barcelona não descarta novos reforços e faz mistério sobre estreias,"Ernesto Valverde diz que prefere trabalhar com elenco enxuto. Estreias de Lenglet, Arthur e Malcom contra o Tottenham não estão garantidas no primeiro jogo da temporada"
Ramon garante boa recuperação e planeja sequência para voltar ao ritmo natural,"Lateral-esquerdo será titular contra o Corinthians, neste domingo, às 11h, em Brasília, e já imagina o menu inusitado do café da manhã: ""Macarrão com frango"""
"Com mais três suspensos, indisciplina passa a ser problema no Palmeiras","Neste domingo, diante do Paraná, time de novo não pode contar com todos os titulares"
"Walter, Cleiton Xavier, Juan, Wellington Silva, Neto Berola... Times de AL apostam alto em medalhões ",Investimento de CSA e CRB impulsiona chegada de jogadores com títulos importantes na carreira. GE mostra quem está em alta e quem ficou devendo
"Clima, horário e entrosamento: as preocupações do Corinthians em Brasília","Inverno seco, jogo pela manhã e mudanças no elenco fazem Timão ligar alerta contra o Vasco"
Do começo ao recomeço: Aldo volta ao país que o consagrou para se reinventar no UFC,"No Canadá, onde iniciou reinado em 2011, brasileiro estreia em Calgary, sábado, contra Stephens, ""assombrado"" por duas inéditas derrotas seguidas. Na luta principal, Alvarez encara Poirier "
"Diferentemente de rivais, Galo tem foco só no Brasileiro e chance de recuperar ponta","Dos 10 primeiros colocados no Brasileiro, apenas Atlético-MG e Internacional disputam só uma competição; Copa do Brasil e Libertadores voltam depois do jogo contra o Bahia"
"Fernandinho é velado, e Flamengo prepara homenagem na camisa de Diego Alves",Presidente Eduardo Bandeira de Melo dá apoio à família de primeiro profissional da história do clube. Atual titular deve usar camisa com nome de Fernandinho nas costas diante do Sport
"Torcida de time de Berlim ""invade"" Londres para simples amistoso. Assista!",Cerca de 1.500 fãs do Union fazem festa absurda durante jogo contra o Queens Park Rangers
Do Egito para a Arábia em um mês: o curioso caso da mudança de Arthur Caíke,"Contratado pelo presidente da Autoridade Esportiva Geral e do Comitê Olímpico da Arábia Saudita, atacante brasileiro teve de mudar de país para resolver ""insatisfação"" "
"Com meta na base, Cruzeiro traça plano para utilizar mais jovens em 2019","Na temporada 2018, quatro atletas foram promovidos oficialmente pelo clube mineiro, sendo que apenas Vitinho, já negociado pelo clube, atuou em partidas pelas profissional"
Rodada #16: tudo o que você precisa saber sobre Ceará x Fluminense,"Bola rola no estádio Presidente Vargas neste sábado, a partir das 16h"
"Conheça o preparador físico ""chatão"" que está fazendo o São Paulo jogar como Aguirre quer",Uruguaio Fernando Piñatares é um dos responsáveis pela intensidade do Tricolor em campo
PUBG: brindes distribuídos no PGI são vendidos por até R$ 4.3 mil em site de leilão,"Conjunto de itens cosméticos ""Wasteland set"" está sendo entregue ao longo dos quatro dias de competições em Berlim, na Alemanha"
"Chelsea é o time mais odiado da Premier League, segundo pesquisa","Enquete do ""Daily Mirror"" traz a equipe de Londres na liderança de antipatia, na opinião de 68,7% dos entrevistados. Manchester United ocupa o segundo lugar, por diferença mínima"
Juventude x experiência: Atlético-MG e Cruzeiro adotam filosofias diferentes no mercado em 2018,"Enquanto o time alvinegro contratou 12 atletas com idade abaixo dos 25, a Raposa anunciou seis atletas experientes neste ano"
Vinicius Junior é incluído em viagem do Real Madrid para pré-temporada nos EUA,"Técnico Julen Lopetegui leva 32 jogadores enquanto ainda não conta com brasileiros, croata e o francês Varane"
"Santos contata CBF e terá Chulapa como técnico após atrito com Barbieri e ""expulsão""","Interino está liberado para comandar o Peixe neste domingo, contra o América-MG"
"Com Pedrinho titular, Corinthians terá duas mudanças contra o Vasco; veja time","Meia-atacante substitui Jonathas, e Pedro Henrique volta à zaga neste domingo, em Brasília"
"Em casa no Fluminense, Digão exalta sintonia entre time e torcida: ""90% do caminho""","Zagueiro tem 98 jogos pelo Tricolor e se diz ansioso por alcançar marca dos 100: ""Sempre sonhei com isso, de alcançar essa marca pelo clube que me revelou"""
"Provável ""substituto"" de CR7, Isco antecipa volta das férias e viaja com o Real",Meia-atacante espanhol se junta ao grupo no dia da viagem para os Estados Unidos
"Alexandre Pato sobre retorno ao Milan com Leonardo: ""Esperando uma ligação""","Atualmente na China, atacante brasileiro não descarta voltar à Itália para trabalhar com o dirigente"
Voo de Vitinho é alterado e atacante chegará ao Rio na tarde de domingo,"Apresentação, que estava marcada para antes da partida contra o Sport, no Maracanã, ficará para segunda-feira, no Ninho do Urubu. Jogador ainda deverá ir ao estádio para saudar torcida no intervalo"
"Lewandowski vai conversar com técnico do Bayern para deixar o clube, diz emissora",Atacante polonês quer mudar de ares. Real e Chelsea de olho
"Zé Rafael, Arboleda e Dracena estão fora da rodada #16. Veja os times prováveis",Meia do Bahia e zagueiros de São Paulo e Palmeiras cumprem suspensão no fim de semana. Mercado do Cartola FC fecha às 14h (de Brasília) deste sábado (28/07)
Liga espanhola apresenta contrações mais caras da história de oito clubes,"Atlético de Madrid, Espanyol, Alavés, Villarreal, Rayo Valecano, Eibar, Girona e até o novato Huesca abrem os cofres e fazem investimentos de peso para a disputa do Espanhol"
"Barcelona quer arrecadar R$ 300 milhões por Mina, Digne e Vidal","Clube catalão deseja recuperar parte do investimento feito em Lenglet, Arthur e Malcom"
"Parma estuda a contratação do atacante Mario Balotelli, diz jornal",Clube italiano ainda busca uma maneira de acertar um projeto financeiro para fechar com o jogador 
"Daniel Costa inspirado, zaga de responsa e pouca contundência: o empate do CSA em Floripa",Azulão ficou no 0 a 0 com o Avaí e se destacou pela troca de passes. Faltou mais poder de fogo
Jornal diz que estreias de Arthur e Malcom pelo Barça devem acontecer no domingo,"""Mundo Deportivo"" afirma que os dois brasileiros estão treinando entre os titulares"
Sul-Americana: San Lorenzo denuncia escalação irregular no Temuco,"Time argentino alega que Jonathan Requena estava na súmula de um jogo do Defensa y Justicia pela competição. No entanto, nome do jogador não aparece em relação de inscritos do clube"
Confira os mais escalados da rodada #16,"Escale o seu time! O mercado fecha neste sábado (28), às 14h (de Brasília)"
