Title,Subtitle
a ciência por trás da timidez, a ideia de se enturmar em uma festa te tira a vontade de sair de casa? ou só de pensar em fazer uma apresentação para uma sala cheia de pessoas te faz ficar angustiado dias antes deste evento de fato acontecer?
o líder indígena que morreu por causa do contato com o mundo exterior," chagabi etacore era uma criança em 1986 quando ouviu um helicóptero pairando sobre sua casa na floresta do chaco, no paraguai."
a sinistra história dos 'assassinos black metal' da noruega,"o último filme de jonas åkerlund, lords of chaos ('senhores do caos', em tradução livre), é uma obra biográfica de rock'n'roll com todo bate-cabeça que isso pode implicar. mas também é uma obra dramática mais estranha que a ficção sobre assassinato, suicídio, automutilação, adoração ao diabo e uma série de ataques incendiários que escandalizaram uma nação inteira. "
o teste que analisa movimento dos olhos e revela quando mentimos, você pode dizer se uma pessoa está mentindo apenas olhando nos olhos dela?
tufão lekima deixa 49 mortos e dezenas de desaparecidos na china,"a china ainda se recupera da passagem do tufão lekima que chegou do mar, no sábado, ao leste do país."
"'se houver indicação, devolverei carteira da oab': favorito de bolsonaro para chefiar mp é sócio de escritório de advocacia","o procurador e advogado augusto aras é hoje o favorito para ganhar a indicação do presidente da república, jair bolsonaro, ao cargo de procurador-geral da república (pgr). "
como o aquecimento global vai espalhar uma 'praga bíblica',"em 27 de julho, imagens de uma ""invasão"" de insetos em las vegas percorreram o mundo."
7 palavras japonesas que podem nos ajudar a ter serenidade,"""quando eu tinha dois anos, nossa família se mudou para uma cidade rural na região de kansai para ficar com meus avós paternos que estavam envelhecendo"", escreve mari fujimoto na introdução de seu novo livro ikigai and other japanese words to live by (""ikigai e outras palavras japonesas para seguir"", em tradução livre), que apresenta 43 expressões pungentes da língua traduzidas para o inglês."
a pousada no meio da floresta que salvou uma comunidade na tailândia,"""a estrada não está ruim hoje, mas na estação chuvosa pode ser bem complicado"", diz glennis setabandhu enquanto esperamos um caminhão velho descer devagar pela estrada íngreme coberta de pedras. "
como a 'internet das árvores' mantém vivo um toco sem galhos ou folhas,dois botânicos caminhavam por uma floresta na nova zelândia quando de repente encontraram algo extraordinário.
"'fui agredido em sala de aula': 3 professores contam histórias de violência, trauma e decepção","""um filme de terror"". é assim que o professor thiago dos santos conceição, de 32 anos, descreve os momentos de tensão que viveu no dia 18 de setembro de 2018, quando um grupo de alunos do 9º ano do ciep municipal mestre marçal, em rio das ostras (rj), começou a hostilizá-lo durante uma aula de língua portuguesa. "
"a verdadeira origem do 'hot dog', a comida mais emblemática dos estados unidos"," se há uma comida que representa os estados unidos, é o singelo cachorro-quente. "
'como um drinque me deixou cega',"hannah powell estava se sentindo exausta e não parava de vomitar após uma noite de balada com amigos em zakynthos, na grécia, em agosto de 2016."
como o twitter ajudou vítima de abuso sexual a enfrentar exame ginecológico," ""acabei de marcar meu primeiro exame de papanicolau. demorou anos para ter coragem. tenho 29 anos e sobrevivi a  abusos sexuais. hoje tive um estalo e marquei a consulta. que tal um abraço coletivo?""."
brasil x suécia: como vivem e trabalham os políticos nos dois países," ""sério?"", reage o deputado sueco david josefsson, entre discretos risos de incredulidade, ao ouvir que no brasil um único parlamentar (o senador izalci lucas, do psdb-df) já chegou a ter 85 funcionários durante o mandato. no sistema sueco, nenhum parlamentar tem direito a secretário ou assessor particular. cada partido político representado no parlamento recebe uma verba restrita para contratar um grupo de assessores, que atende coletivamente a todos os deputados de uma mesma sigla. e estes recursos cobrem, em média, apenas a contratação de um assessor para cada parlamentar."
'fadiga por compaixão': quando cuidar de animais pode levar a estresse e depressão," a mesma sensibilidade que motiva a empresária andressa ciccone, 29 anos, a passar horas a fio fazendo protestos ou resgatando animais em situações de maus tratos faz com que, em alguns momentos, estas experiências despertem também a sensação de impotência, angústia e estresse. "
o acidente espacial que espalhou milhares de animais microscópicos da terra na lua,a lua pode ser o novo lar de milhares de indivíduos considerados como alguns dos mais indestrutíveis do planeta terra. 
"lições do japão ao brasil na educação incluem mestres valorizados, pais voluntários e alunos 'faxineiros'","em quase três décadas de japão, o brasileiro paulo hirano, dono de uma empresa de design, acompanhou avanços em diversos setores do país. no educacional, porém, ele diz que foram poucas as mudanças desde o tempo em que estudou em escolas japonesas. "
o resort usado por espiões da mossad para resgatar judeus 'perdidos' no sudão,"arous parecia ser apenas um glamouroso complexo turístico no deserto sudanês, às margens do mar vermelho, mas também era uma base para agentes israelenses com uma missão secreta. o caso inspirou um filme recentemente lançado pela netflix, missão no mar vermelho – e a história real é ainda mais impressionante em vários aspectos."
quando nem bolsa integral basta para sonho da faculdade: ‘será que vou sobreviver?’,"bruno do nascimento, de 32 anos, foi o primeiro da família a entrar no ensino superior. formado por uma escola pública e autodeclarado negro, ele começou a estudar publicidade e propaganda em 2014, quando conseguiu uma bolsa integral pelo programa universidade para todos (prouni), na universidade presbiteriana mackenzie, no centro de são paulo."
as 3 características que fazem de alguém uma boa pessoa,você tende a ver o melhor das pessoas ou presume que os outros estão querendo te trapacear? prioriza a honestidade na conversa ou prefere manter o charme a qualquer custo?
tiktok: as estrelas do app de criação de microvídeos já ganham dinheiro?," vicky banham ficou surpresa em receber aquela ligação. era de uma empresa de marketing querendo levar a jovem de 21 anos para ibiza, na espanha, para participar da festa de lançamento do novo álbum do dj inglês sigala. em poucos dias, banham estava na ilha espanhola, aproveitando a festa ao lado do dj. ""foi tão bizarro, tão legal e tão irreal"", diz ela. ""foram 24 horas de loucura – tão divertido."""
"quem é renaud camus, polêmico escritor homossexual cujas teorias inspiraram grupos de supremacia branca","durante várias décadas, o escritor renaud camus pertenceu a um seleto setor da esquerda cultural na frança. era um artista da vanguarda, considerado um ""ícone gay"", como lhe descreveu a revista americana the nation."
alma gêmea ou amor pragmático? como medir o impacto das crenças nos relacionamentos,"você já confidenciou seus problemas conjugais a seus amigos e ouviu deles que não valeria a pena se preocupar? ou viu alguém do seu círculo social entrar em um relacionamento que, na sua visão, está fadado ao fracasso?"
'minha vida mudou com minhas próteses de nariz',"após uma doença rara que deformou seu rosto, a britânica jayne hardman não conseguia mais se olhar no espelho. tampouco saía de casa."
el paso: eua negligenciaram a luta contra o extremismo branco?,"os estados unidos estão investigando o ataque a tiros em el paso, que deixou 22 pessoas mortas, como um possível caso de ""terrorismo doméstico"". mas qual é o tamanho dessa ameaça e como ela vem sendo combatida pelas autoridades?"
"'ficava sem salário e tinha que tomar água suja', diz resgatado de trabalho análogo à escravidão","""isso eu não desejo pra ninguém"", diz joão (nome fictício), de 53 anos, ao relembrar o período em que trabalhou em situação análoga à escravidão. "
trabalho sem salário fixo e com jornada reduzida avança e já representa 12% das novas vagas formais,"um aplicativo de recrutamento que liga 5 mil garçons, cozinheiros, cumins, bartenders e outros profissionais ""freelancers"" da área de bares e restaurantes a mais 200 estabelecimentos programou seu algoritmo para emitir um alerta às empresas quando contratarem mais de duas vezes em uma semana o mesmo funcionário."
"demissão de chefe do inpe é 'alarmante', diz diretor de centro da nasa"," a demissão de ricardo galvão do comando do instituto nacional de pesquisas espaciais (inpe) é ""significativamente alarmante"", pois ""reflete como o atual governo brasileiro encara a ciência""."
o 'efeito yuan' que fez os mais ricos do mundo perderem us$ 110 bilhões em um só dia,a fortuna das 500 pessoas mais ricas do mundo sofreu uma perda gigantesca em apenas um dia depois da escalada da guerra comercial entre os estados unidos e a china. 
os 3 problemas-chave que a medicina teve de superar para tornar cirurgias seguras e eficazes,"a cirurgia é uma das práticas médicas mais antigas de que se tem conhecimento. de fato, foram encontrados indícios de operações realizadas até 6.500 anos antes de cristo."
presidente da funai de bolsonaro é investigado porque teria dado soco no rosto do próprio pai," dias atrás, reportagem da bbc news brasil mostrou que o novo presidente da fundação nacional do índio (funai), marcelo augusto xavier da silva, foi rejeitado na avaliação psicológica de um dos concursos que prestou para a polícia federal. seus examinadores consideraram que a personalidade de marcelo não era adequada ao cargo - policiais não podem ser pessoas excessivamente agressivas ou impulsivas, segundo um profissional que organiza estas avaliações. "
por que bocejar é contagioso - e como essa resposta pode ajudar a tratar outras doenças,"você deve estar bocejando só de ler isto - realmente o bocejo é contagioso. agora, pesquisadores têm observado o que acontece no nosso cérebro para estimular tal resposta. "
como assistiremos a filmes daqui a 20 anos?,"durante décadas, a realidade virtual (vr, da sigla em inglês) foi profetizada como o futuro do cinema, capaz de oferecer experiências infinitamente mais imersivas do que o cinema e a televisão tradicionais. "
os trágicos números de chernobyl acobertados pelos soviéticos que agora vêm à tona,"a primavera era sempre a época mais movimentada do ano para as mulheres que trabalhavam na fábrica de processamento de lã de ovelhas em chernihiv, no norte da ucrânia. e os meses de abril e maio de 1986 não foram exceção, com turnos de 12 horas para separar as pilhas à mão antes de serem lavadas e enfardadas. só que as mulheres começaram a ficar doentes."
o país que conseguiu plantar 350 milhões de árvores em 12 horas,o governo da etiópia afirma ter batido um recorde capaz de trazer grandes benefícios ambientais ao país.
agatha christie: como escritora influenciou a forma como o mundo vê os ingleses,"para muitos, agatha christie é tão tradicionalmente inglesa quanto o chá das cinco. mas como romancista que mais vendeu livros na história, sua reputação vai muito além do reino unido."
as 3 facções e o ciclo de vinganças por trás de epidemia de homicídios em cidade no nordeste," nas quatro horas e meia de viagem de ônibus entre natal e mossoró, você provavelmente vai ouvir três histórias sobre o município do semiárido do rio grande do norte: 1) faz tanto calor na cidade que a água do chuveiro já desce quente sem você precisar ligar a eletricidade; 2) mossoró foi o único local do nordeste que expulsou o bando de cangaceiros liderado por virgulino ferreira da silva, vulgo lampião; e 3) a violência está matando muita gente em mossoró. "
a história da baronesa alemã que inspirou 'branca de neve'," era uma vez um museu em uma charmosa e antiga cidade alemã que recebeu uma lápide muito importante, perdida há muito tempo."
como a desvalorização da moeda chinesa na guerra comercial com os eua pode afetar o brasil,"a tensão entre as duas maiores economias do mundo teve novo episódio na segunda-feira (5), quando a china deixou o câmbio superar o nível de 7 yuans por dólar pela primeira vez em 11 anos e o presidente dos estados unidos, donald trump, chamou o movimento de ""manipulação cambial"". "
"8chan: quem é fredrick brennan, criador arrependido do fórum de ódio frequentado por autor do massacre de el paso","tornou-se algo comum: após ataques de atiradores, parte-se para investigar se o suspeito era ativo no fórum digital 8chan. "
depressão: 'descobri que minha mãe se matou se jogando de uma ponte comigo nos braços',"bertha loaiza tinha apenas 3 anos quando sua mãe pulou de uma ponte com ela nos braços, em san diego, nos eua. "
crocodilos caçam cães em ruas alagadas na índia; veja vídeo,"as recentes chuvas que atingem a região da cidade de vadodara, no oeste da índia, têm causado um novo tipo de preocupação."
quem decide o que é tendência na moda 'streetwear'?,"ser um árbitro da moda costumava ser trabalho de um pequeno número de revistas impressas. mas hoje eles se dispersaram em blogs, contas de instagram e outras plataformas - todos chamando a atenção de um público com menos de 35 anos e sugando orçamentos de publicidade dos canais tradicionais. ou seja, o papel do formador de opinião ficou mais complexo. "
como identificar uma teoria da conspiração,"se você acreditasse em todas as teorias conspiratórias que já ouviu por aí, o mundo seria um lugar bem peculiar. "
o curioso uso que pescadores do quênia fazem da camisinha,camisinhas são usadas para prevenir gravidez e doenças sexualmente transmissíveis.
o que são os 'humano-animais' que o japão quer começar a desenvolver, há muito tempo que os cientistas tentam criar embriões de animais com células-tronco humanas. 
vilão de hollywood vira herói na vida real ao salvar bebê em acidente nos eua,"poderia ser a cena de um filme de ação, com um ator de hollywood no papel de herói. mas aconteceu na vida real."
por que desvalorização do yuan faz o dólar disparar," apesar de a calma ter voltado ao mercado financeiro depois da tormenta de segunda-feira, desatada pela desvalorização do yuan, as consequências da queda da cotação da moeda chinesa seguem afetando a economia mundial - e países da américa latina."
"o que é o 8chan, fórum de extrema-direita que saiu do ar após ser vinculado a massacres nos eua","o massacre em mesquitas na nova zelândia em março, o ataque a tiros em uma sinagoga na califórnia em abril e o atentado neste fim de semana no texas têm mais em comum que o rastro de horror e morte.  "
circuncisão: ‘meu pênis é causa de dor constante’,"avon sente dor a cada passo que dá. mas quando tem relações sexuais, quase não tem sensibilidade."
por que massacres no texas e em ohio podem levar eua a revisar leis de armas,a cada novo ataque a tiros nos eua a pergunta se repete: alguma coisa vai mudar depois disso?
'foi uma das melhores dissertações que já li': os presos britânicos que se formaram em criminologia," zahid bashir, 37 anos, está pronto para iniciar uma vida nova em poucos meses, quando terminará de cumprir  pena de 14 anos de reclusão. graças à qualidade de seu trabalho de conclusão do curso de criminologia, nem precisará fazer mestrado e irá direto para o doutorado na universidade de westminster, em londres, onde se graduou. "
"por que cada vez mais jovens estão exaustos na suécia, o 'paraíso' das leis trabalhistas","é um clichê quando falamos da suécia: as pessoas lá trabalham em escritórios amplos com mobiliário ergonômico, e fazem várias pausas ao longo do dia - chamadas de fika - para lanches, geralmente acompanhados de um pãozinho de canela. na sexta-feira, a chefia libera todo mundo para sair mais cedo - e as pessoas se mandam para chalés à beira de algum lago paradisíaco. "
