title,subtitle
Dan Ferreira fala de superação da Síndrome de Guillain-Barré e celebra papel em 'Amor de Mãe' ,"Ator, da próxima novela das 9, conta que chegou a andar de cadeira de rodas, mas que após tratamento está recuperado: 'Regina Casé foi muito importante para mim nesse processo'"
"Marcos apresenta Paloma e as crianças ao seu esconderijo da infância, e Peter fica em perigo","Sofia e o amigo brincam de gravar um filme, mas a cena pode não acabar bem no capítulo de 'Bom Sucesso' de sexta-feira, 8/11"
Ana Furtado dá detalhes sobre Gerusa: 'A maior vaidade dela é a fé',"No podcast Novela das 9, atriz revela mais sobre sua personagem, que chega em ‘A Dona do Pedaço’ para mudar a vida de Josiane na prisão; ouça"
Alfredo flagra Júlio com Marion,O filho de Lola fica em choque ao ver o pai se divertindo no cabaré ao lado da dançarina na novela das 6
Assad obriga Soraia a ir em seu casamento: 'É uma ordem!',"O dono da loja de tecidos tem uma séria discussão com a filha, que não aceita seu romance com Karine na novela das 6"
Fabiana cai em plano de vingança de Agno,"Empresário contrata hacker para arrancar toda a fortuna da sua maior inimiga. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Amadeu fica chocado com depoimento de Josiane e abandona defesa da filha ,"Advogado avisa que não vai mentir no tribunal e aconselha a filha a conseguir outro profissional para defendê-la. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Marcos confessa a Nana que está apaixonado por Paloma,"No capítulo de 'Bom Sucesso' desta sexta-feira, a executiva alerta o irmão de que a costureira não merece sofrer por ele"
Felipe Dylon visita o 'Dança dos Famosos' e fala dos planos para a carreira: 'Esquema arquitetado para a coisa voltar a acontecer',"Cantor esteve na primeira edição do quadro do 'Domingão' e, 14 anos depois, relembra a experiência e fala sobre a 'volta por cima' que está planejando na carreira musical"
Atores de 'Éramos Seis' contam curiosidades das mudanças de fase em novelas,"Nicolas Prattes, Giullia Buscacio, Danilo Mesquita e André Luiz Frambach fazem lista com atores que participaram de diferentes fases de novelas; assista ao vídeo!"
Yasmin Santos fala de semelhança com Marília Mendonça: 'Já tive a minha voz muitas vezes confundida',"Cantora sertaneja vai se apresentar no 'SóTocaTop'! Para o Gshow, ela revelou que já passou trote, brincando ser Marília, e falou da parceria entre as duas; confira"
Saiba como interagir com o 'Se Joga',Você pode interagir com o programa através do WhatsApp e do Fale com a Globo 
Marcos diz a Paloma que está apaixonado por ela,"O empresário e a costureira se encontram na mansão e ele abre o coração para ela no capítulo de 'Bom Sucesso' desta quinta-feira, 7/11"
Letícia Lima será piloto que ama demais em novela e admite que já viveu relacionamentos tóxicos ,"Estela em 'Amor de Mãe', atriz aprendeu uns comandos de aeronave, mudou radicalmente o visual e não nega que esteja vivendo um relacionamento: 'Estou bem e feliz' "
Cássia pede perdão a Leandro ,"Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Da novela para o estrelato: Vivi Guedes é capa da Revista Glamour,"Personagem estampa ensaio principal da publicação de moda. 'O sucesso de Vivi é consequência dessa ligação entre internet, novela, vida real', diz o autor Walcyr Carrasco"
Júlio e Marion se reencontram no cabaré após dez anos,Os antigos amantes passaram uma década sem notícias um do outro e ficam encantados com reencontro na novela das 6
Antonio Fagundes recomenda poesia no Clube do Livro,"Ouça agora o novo episódio, que tem o ator declamando grandes nomes da poesia em língua portuguesa"
Nana aconselha Paloma sobre Marcos,"As duas têm uma conversa franca no capítulo de 'Bom Sucesso' desta quinta-feira, 7/11, e a costureira promete não decepcionar Alberto"
Josiane tenta convencer Maria da Paz e Téo a testemunharem a favor dela,"Aspirante a it girl liga o modo falsiane, se faz de boazinha, e implora que a mãe e o ex-namorado atenuem depoimentos. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
'Éramos Seis': segunda fase estreia com novo elenco e reviravoltas na trama; entenda,"Dez anos se passam na novela das 6 e a chegada de uma nova década provoca mudanças na vida de Lola e sua família; Giullia Buscacio, Danilo Mesquita, André Luiz Frambach e Nicolas Prattes entram em cena"
Nana flagra beijo de Paloma e Marcos,"No capítulo de 'Bom Sucesso' desta quinta, 7/11, Alberto vê movimentação na biblioteca e tenta descobrir o que houve"
Pedro Scooby fala sobre relação com Cintia Dicker: 'A gente nunca rotulou',"Surfista fala com 'Se Joga' com exclusividade, não descarta noivado com a modelo e comenta possíveis indiretas para suas ex: 'Não mando recado para ninguém'"
Caio Ribeiro comenta rotina com os filhos: 'Todo meu tempo livre é dedicado a eles',"Comentarista de futebol participou do 'Domingão' e, para o Gshow, falou sobre os filhos João e Valentina; confira o vídeo"
Agno ameaça Fabiana: 'Eu vou tirar tudo o que você tem',"Empenhado em destruir a ex-noviça, empresário diz a Maria da Paz que fará de tudo para encontrar documento que devolve fábrica à boleira. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Paloma fica desconfortável ao ver Ramon e Francisca juntos,"Nesta quarta, 6/11, em 'Bom Sucesso', costureira encontra o novo casal pelo bairro"
Tatá Werneck revela que se casou com Rafa Vitti durante a gravidez,A atriz compartilhou uma foto assinando os papeis do casamento em suas redes sociais 
Luiza Tomé fala de superação no 'Dança dos Famosos': 'Achei que não era possível',"Nos bastidores, após a repescagem, atriz estava acompanhada do filho, Luigi, que lamentou a saída da mãe da competição: 'Foi a melhor dança dela'"
"Aos 84, Tarcísio Meira reconhece que foi muito bonito:'Por isso os homens não gostavam de mim'","Convidado no 'Conversa com Bial', ator repassou a carreira, falou sobre a esposa e beijo técnico na TV"
7 maneiras de começar o seu dia com o pé direito ,Instrutor de ioga da atriz Ingrid Guimarães revela as atitudes certas para sair da cama e tornar sua vida mais saudável e alegre
"'Papo de Novela' recebe David Junior, Gabriela Moreyra e Bruna Inocencio","Na mesa-redonda ao vivo desta quarta-feira, 6/11, depois do capítulo na TV, os atores falam sobre seus personagens, a relação de pai e filha e o novo romance de 'Bom Sucesso'"
Malvino Salvador comenta as várias facetas de Agno: 'Sempre instigante e saiu do comum’,"Na reta final do folhetim, ator participa do podcast Novela das 9, analisa carreira e dá spoiler sobre a trama; ouça"
Sara Antunes define desafios da maternidade: 'Experiência mais radical que já tive',"Atriz, que vive a religiosa Márcia, também fala sobre a criação de seus pais - ex-padre e ex-freira - e comenta a cena da manifestação das alunas em defesa da amamentação sem tabu "
Chay Suede compõe música para a filha e fala da expectativa para parto: 'Só penso nisso',"O ator, que será Danilo em 'Amor de Mãe', conta sobre o sonho de ter uma família grande e fala sobre a reta final da gravidez de sua mulher, Laura Neiva"
Alfredo revela segredo de Lola e deixa Júlio indignado,O almoço da família Lemos na novela das 6 será interrompido por mais uma confusão causada pelo filho rebelde 
Marcos se declara e pergunta o que Paloma sente por ele,"No capítulo de 'Bom Sucesso' desta quarta, 6/11, filho de Alberto coloca a costureira contra a parede e ela admite que não consegue confiar nele"
Camilo destrói cartões de crédito de Vivi Guedes,"Ele toma a atitude ao saber que a digital influencer foi ao shopping sem avisá-lo. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Nanda Costa comenta morte de Rita após aborto: 'Nenhuma mulher gostaria de passar',"Em 'Segunda Chamada', a personagem - que já é mãe de três filhos - decide tirar o filho por não ter condições de criar a criança, mas acaba falecendo"
Junior Lima se empolga e faz duas tatuagens seguidas no mesmo dia ,"Depois de reproduzir o desenho do filho, Otto, de 2 anos, o cantor aproveitou para eternizar o símbolo da turnê 'Nossa História', que marcou os 30 anos de carreira ao lado da irmã, Sandy"
Fernanda Torres revela inspiração para viver Maria Teresa,"Na segunda temporada, a mulher de Geraldo (Alexandre Nero) continua obcecada por fazer parte da alta sociedade e com atitudes bem questionáveis "
Arthur Aguiar entra em 'Segunda Chamada' para viver parceiro de Natasha,"Aluna da Escola Carolina Maria de Jesus convida o companheiro para ir à apresentação de teatro no colégio, mas ele nega o convite por vergonha da estudante"
Téo e Yohana se beijam,"Fotógrafo tenta esquecer Josiane nos braços da policial. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Regina Casé fala sobre adoção: 'Me surpreendeu. No outro dia já amava o Roque como a Benedita',"Atriz viverá a batalhadora Lurdes na próxima trama das 9, criada e escrita por Manuela Dias e com direção artística de José Luiz Villamarim"
Luis Lobianco estrela espetáculo que mistura música e teatro e garante: 'É uma experiência de liberdade',"Ator deixou o 'Dança dos Famosos', mas pode ser visto pelo público no show 'Estranhas', em cartaz no Rio de Janeiro"
Adriana Esteves diz que tipo de mãe é: 'Procuro não passar do limite. Cuido e cobro' ,"Protagonista de 'Amor de Mãe', ao lado de Regina Casé e Taís Araujo, fala de maternidade, tema da nova trama das 9 "
Silvana implora por perdão de Mario,"Em 'Bom Sucesso', celebridade se arrepende de mentira, faz declaração e revela medo de perdê-lo no capítulo desta quarta, dia 6/11"
Jéssica Ellen aposta em saia ousada para o evento de lançamento de 'Amor de Mãe',Atriz escolheu uma peça vazada deixando o quadril e as pernas à mostra; confira!
Thiago Martins confirma romance com modelo: 'Estamos vivendo algo mágico',"Ator, que será Ryan em 'Amor de Mãe', conta que não coloca rótulos na relação: 'A gente está vivendo um dia de cada vez e está sendo incrível' "
"Taís Araujo revela: 'Antes de engravidar, pensei em fazer fertilização' ","Atriz, que é casada com Lázaro Ramos e tem dois filhos, cogitou a possibilidade antes de ser mãe "
'Amor de Mãe': confira os looks do elenco em evento de lançamento da nova novela das 9,Famosos deram show de estilo durante encontro na zona portuária do Rio de Janeiro. A trama tem estreia prevista para 25 de novembro
Thiago Martins confirma romance com modelo: 'Estamos vivendo algo mágico',"Ator, que será Ryan em 'Amor de Mãe', conta que não coloca rótulos na relação: 'A gente está vivendo um dia de cada vez e está sendo incrível' "
Vladimir Brichta fala sobre novo visual em 'Amor de Mãe': 'Levei 11 horas para colocar o megahair' ,"Ator vive Davi na nova trama das 9, criada e escrita por Manuela Dias e com a direção artística de José Luiz Villamarim"
"Murilo Benício elogia a estreia do filho, Antonio Negrini: 'Não pousou aqui à toa' ","Ator, que viverá Raul em 'Amor de Mãe', comemora que vai ser pai do jovem, de seu relacionamento com Alessandra Negrini, também na ficção: 'Momento mais especial da minha carreira'"
Carminha fica chocada ao bater na porta de Rita,Nilo vendeu endereço de Nina para vilã em 'Avenida Brasil'
Fã ganha beijo de Maraisa e diz: 'Só espero que ela me procure',"No 'Se Joga', o empresário Renan Vitório entrega: 'Não esperava essa repercussão, só esperava realmente ganhar o beijo dela'"
Entenda as regras e cadastre-se para votar na fase semifinal do 'Dança dos Famosos'!,"A partir de agora, com a ajuda do público de casa, todos os ritmos terão duplas eliminadas no quadro do 'Domingão'"
Murilo Benício explica dilema de Raul em 'Amor de Mãe': 'Está numa espécie de transição espiritual',"Ator será um empresário bem-sucedido, que vai arriscar um casamento de anos para viver uma nova paixão. Confira o que vem por aí na próxima novela das 9!"
Angela Vieira celebra convite para personagem em 'Bom Sucesso': 'Acompanhava a história',"Na trama de Rosane Svartman e Paulo Halm, atriz é mãe de Eugênia (Helena Fernandes) e desenvolve uma relação de afeto e amizade com Alberto (Antonio Fagundes)"
Alunas fazem protesto a favor da amamentação em 'Segunda Chamada',"Márcia amamenta seu filho recém-nascido, escuta comentários machistas e estudantes fazem manifestação tirando a blusa "
"Mariana Molina, de 'Bom Sucesso', revela semelhança com sua personagem: 'Já tive a fase patinho feio'","Intérprete de Evelyn na trama das 7 fala de feminismo, da vontade de ser mãe e conta que conheceu o marido, o também ator João Vitor Silva, trabalhando em 'Verdades Secretas'"
Mario descobre farsa de Silvana,"No capítulo de 'Bom Sucesso' desta terça, 5/11, editor de livros percebe que está sendo enganado pela celebridade"
Alfredo conhece Marion no cabaré e fica encantado,O filho de Júlio vai se divertir com os amigos e acaba conhecendo a antiga amante de seu pai na novela das 6
Ramon vê Paloma chegar com Marcos e eles têm discussão,"No capítulo de 'Bom Sucesso' desta terça, 5/11, costureira volta de viagem ao saber que Alice passou mal, mas acaba tendo DR com o ex"
Sandy e Junior negam nova turnê como dupla: 'Não está nos nossos planos outro reencontro',Irmãos ainda revelam o que falariam para os filhos sobre seguirem carreira musical: 'Vamos procurar preservar a infância deles'
Régis é solto e lamenta prisão de Josiane,"Playboy não acredita que a ex-amante tenha sido capaz de matar. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Nilo revela para Carminha que Rita está viva e no Rio de Janeiro,"Em 'Avenida Brasil', a ex-enteada da vilã escuta conversa da dupla escondida na despensa"
Agno descobre como acabar com Fabiana,"Empresário conta com a ajuda de Josiane para se vingar da ex-noviça. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Josiane vai a julgamento,A assassina de 'A Dona do Pedaço' vai começar a pagar pelos seus crimes nos próximos capítulos da trama. Ouça o podcast Novela das 9 e saiba tudo que vai rolar!
Alfredo rouba dinheiro de Lola e Júlio para jogar,"Mesmo após dez anos, o filho mais rebelde continua dando problemas para a família Lemos na novela das 6"
Gisele expulsa Diogo de sua casa,"No capítulo de 'Bom Sucesso' desta segunda, 4/11, advogado é surpreendido ao procurar pela amante"
Josiane revela detalhes dos seus crimes a Amadeu,"Advogado pede para a filha contar a verdade sobre crimes cometidos contra Jardel, Lucas e Téo. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Maria da Paz desmaia quando descobre que Josiane foi presa,"Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Regiane Alves e Junior Cigano falam sobre volta após repescagem no 'Dança dos Famosos',"Atriz e lutador de MMA garantiram a vaga após disputa contra Luiza Tomé, Fernanda Abreu, Bruno Montaleone e Luis Lobianco"
'Éramos Seis': segunda fase estreia com novo elenco e reviravoltas na trama; entenda,"Dez anos se passam na novela das 6 e a chegada de uma nova década provoca mudanças na vida de Lola e sua família; Giullia Buscacio, Danilo Mesquita, André Luiz Frambach e Nicolas Prattes entram em cena"
Cauã Reymond confirma beijo técnico em TV: 'É um balé',"Jurado do 'Dança dos Famosos', ator garantiu que beijos nas cenas são coreografias como em uma dança"
"Thiago Martins revela história de infância com Regina Casé: 'Sempre foi, de certa forma, uma mãezinha' ","Ator, que será filho da personagem de Regina Casé na nova novela das 9, conta que sua mãe trabalhou na casa da atriz anos atrás: 'Acredito que tudo isso estava escrito'"
Cauã Reymond tira período sabático para ficar com a filha Sofia: 'Relação se aprofundou',Ator participou do 'Domingão' como jurado do quadro 'Dança dos Famosos' e aproveitou para agradecer aos envolvidos na criação da menina
Paloma e Marcos têm momento romântico na praia,"Após costureira aceitar viajar para Búzios com o filho de Alberto, casal curte encontro no capítulo desta segunda-feira, dia 4/11, de 'Bom Sucesso'"
Melim abre último show de Sandy & Junior no Rio de Janeiro,"Trio de irmãos de Niterói fará o show de abertura da última apresentação da turnê 'Nossa História', que acontece no próximo sábado, 9/11, no Parque Olímpico, no Rio de Janeiro"
Sandy agradece a Junior antes de nova separação da dupla,"Setlist para o programa foi escolhido pelo público em votação no Gshow. Em 2007, ainda como dupla, os irmãos também se despediram no 'Domingão'"
Confira os bastidores de Sandy & Junior no 'Domingão do Faustão',Dupla chegou aos estúdios da Globo para a última apresentação na TV
Alice Wegmann faz aniversário e recebe homenagem do namorado nas redes,A atriz completa 24 anos e aproveita a data para agradecer o bom momento: 'Esse ano eu renasci'
Elenco da repescagem defende sua permanência e pede votos do público no 'Dança dos Famosos',"Bruno Montaleone, Fernanda Abreu, Junior Cigano, Luis Lobianco, Luiza Tomé e Regiane Alves dizem os motivos pelos quais querem continuar no quadro do 'Domingão'; veja imagens exclusivas dos ensaios!"
Dany Bananinha exibe barriguinha de grávida em foto na piscina,A assistente de palco do 'Caldeirão do Huck' está esperando uma menina
Pocah se derrete ao falar da filha nos bastidores do 'SóTocaTop': 'Ela é minha fã número um',Funkeira ainda revela a possibilidade de mudar o visual junto com a mudança do nome artístico 
Paloma aceita voltar a Búzios com Marcos,"A costureira aparece de surpresa na mansão no capítulo de 'Bom Sucesso' desta segunda-feira, 4/11"
Elenco da repescagem responde comentários das redes sociais sobre sua trajetória no 'Dança dos Famosos',"Bruno Montaleone, Fernanda Abreu, Junior Cigano, Luis Lobianco, Luiza Tomé e Regiane Alves conferem o que o público está falando sobre suas apresentações no quadro do 'Domingão'"
"Simony recebe convite para gravar nova versão de 'Superfantástico', sucesso do 'Balão Mágico'","No 'Altas Horas', Felipe Andreoli revela que era fã da cantora e a conheceu quando era criança: 'Lembro de um dia muito marcante em que meu pai me apresentou para Simony e fiquei muito nervoso'"
Yohana pede uma chance a Téo: 'Sempre gostei de você',"Fotógrafo descobre que Jô foi presa e dá esperança para a policial. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço' "
Fátima Bernardes comemora dois anos de namoro com Túlio Gadêlha,Apresentadora postou mensagem carinhosa para o amado nas redes sociais. Túlio também celebrou a data
Josiane recebe voz de prisão durante tentativa de fuga; reveja a cena,"Internautas comemoraram muito as cenas entre Yohana, Camilo e a filha de Maria da Paz"
Alberto procura Nana para saber se Mario é o pai do seu neto,"O dono da Prado Monteiro descobre que existe essa possibilidade e vai atrás da filha para apurar a verdade nesta segunda-feira, 4/11, em ‘Bom Sucesso’ "
Luiza Tomé se emociona com mensagem de apoio de Robertha Portella para a repescagem do 'Dança dos Famosos',"Atriz fica tocada com o incentivo da amiga, que é ex-bailarina do 'Domingão', e confessa: 'Em vários momentos quis parar, dizer que quebrei o pé'"
"Zeca paga mico em casamento com Olga, e padre o repreende",O ilustre casal de Itapetininga sela a união às pressas depois que a irmã de Lola descobriu que está grávida do noivo na novela das 6
Almeida abre o coração para Marion em 'Éramos Seis',"Depois de ter seu pedido de casamento recusado por Clotilde, o amigo de Júlio afoga as mágoas no cabaré da novela das 6"
Vivian Amorim invade e mostra camarins dos convidados do 'SóTocaTop' ," Marcos e Belutti, Jonas Esticado, Pocah e Juan Marcus e Vinícius se divertem com Vivian Amorim nos bastidores"
Maria da Paz agradece ajuda de Régis e promete ajudá-lo,"Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Mario conta para Alberto que pode ser o pai do filho de Nana,"O dono da Prado Monteiro fica surpreso com a revelação do editor no capítulo de 'Bom Sucesso' de sábado, 2/11"
Felipe Araújo lembra a perda do irmão Cristiano: 'Meu grande herói',"Convidado do 'Conversa com Bial', o cantor lançou 'Hoje eu beberei', sua nova música de trabalho e contou ser o maior solteiro do país. O empresário Rafael Vanucci também participou do programa"
Fernanda Abreu recebe mensagens de apoio do marido e da filha para repescagem no 'Dança dos Famosos',Cantora fica ainda mais animada para arrasar na lambada no palco do 'Domingão' e garante: 'Vamos dar tudo de nós'
Grupo de K-pop Spectrum canta 'Caneta Azul' no 'É de Casa',Grupo sul-coreano se apresentou com músicas próprias e fez a alegria dos fãs com interpretação de hit brasileiro
Hugo Gloss relembra encontro entre Giovanna Ewbank e Titi no 'Domingão do Faustão',Influenciador digital também fala sobre outros momentos que o marcaram ao longo dos 30 anos do programa; confira!
Marcos convida Paloma para voltar a Búzios,"Abalado com a morte de Felipe, no capítulo de 'Bom Sucesso' deste sábado, 2/11, o empresário lê um poema sobre aproveitar a vida e decide chamar a costureira para ir com ele ao balneário"
Olga surta de raiva e pensa em desistir de casamento com Zeca,A irmã de Lola fica furiosa ao ser flagrada antes da hora pelo noivo e cogita terminar tudo na novela das 6
"Aos 45 anos, Bianca Rinaldi avalia: 'A maturidade traz tranquilidade emocional'","Referência de beleza e mãezona das gêmeas Sofia e Beatriz, ela diz não se arrepender de suas escolhas e conta que as filhas já mostram que herdaram o interesse pelas artes"
Looks da lambada no 'Dança dos Famosos' apostam em muitas cores e tons neon,"Bruno Montaleone, Fernanda Abreu, Junior Cigano, Luis Lobianco, Luiza Tomé e Regiane Alves já estão com tudo pronto para arrasar na repescagem do quadro do 'Domingão'"
Evelina pede para Leandro roubar Agno,"O empresário escuta resposta do companheiro e toma atitude inesperada com a senhora. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Francisca surpreende e beija Ramon na quadra de Unidos do Bom Sucesso,"O clima rola e a professora toma a atitude no capítulo de 'Bom Sucesso' deste sábado, 2/11, mas o treinador dor de basquete fica um pouco confuso"
Shirley flagra João Aranha e descobre mentira!,A mãe de Inês vai ter uma grande decepção com o pai de sua filha na novela das 6
Heloisa Raso morre aos 64 anos; relembre a carreira da atriz ,"A artista, que ficou conhecida ao interpretar a icônica Ana Maria de 'Estúpido Cupido', faleceu na quinta-feira, 31/10, vítima de um AVC"
Nina é obrigada a participar de brinde ao noivado de Jorginho e Débora,Primeiro encontro da cozinheira com filha de Cadinho é marcado por climão
'Todas as Mulheres do Mundo': nova série da Globo faz homenagem à obra de Domingos Oliveira,"A comédia romântica é escrita por Jorge Furtado com Janaína Fischer, livremente inspirada na obra de Domingos Oliveira, com direção artística de Patricia Pedrosa"
Gisele faz pacto com Willian e vira o jogo contra Diogo,"De partida para o Caribe, o diretor de marketing da Prado Monteiro recebe da colega de apartamento algo que pode comprometer os planos do advogado, no capítulo de 'Bom Sucesso' desta sexta-feira, 1/11"
Maria da Paz propõe sociedade a Fabiana e ex-noviça debocha: 'Acha que sou idiota?',"Boleira vai à fábrica de coração aberto e é mal recebida pela sobrinha. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
"‘Eu, a Vó e a Boi’: série original estreia no Globoplay dia 29/11","Vera Holtz e Arlete Salles interpretam vizinhas rivais na trama, criada e escrita por Miguel Falabella, com Flávio Marinho e Ana Quintana, a partir de uma ideia original de Eduardo Hanzo"
Regiane Alves recebe mensagens de apoio de Armando Babaioff e Lucy Ramos para a repescagem no 'Dança dos Famosos',"Emocionada, atriz fala se sua relação com os dois amigos e aproveita para deixar seu recado: 'Darei o meu melhor, prometo!'"
Bruno Montaleone se emociona com mensagens de apoio da família para a repescagem no 'Dança dos Famosos',Ator é surpreendido por vídeos do pai e dos três irmãos durante os ensaios para a lambada no quadro do 'Domingão' e explica apelido de infância
Famosas arrasam em looks para o Baile da Bruxa ,"Atrizes usam vestidos de gala com decotões, transparências e acessórios cheios de originalidade"
Sergio Guizé diz que vive paixão avassaladora por Bianca Bin e revela apelido carinhoso: 'Ela me chama de meu Chicletinho',"Sucesso como Chiclete em 'A Dona do Pedaço', o ator fala da ótima fase profissional, de sua relação amorosa e revela planos para o fim da novela "
Júlio descobre que Assad arrumou novo sócio e fica arrasado ,O marido de Lola não contém a insatisfação ao ver que seu patrão encontrou outro parceiro de negócios na novela das 6
Larissa Manoela diz que adora Astrologia e revela sobre horóscopo: 'Consulto uma vez por semana',"Capricorniana, a cantora conta que tem muitas características do signo, como a ser focada no trabalho: 'As ideias sobre trabalho são sempre as que me chamam atenção'"
Juliano Cazarré apresenta Magno de 'Amor de Mãe': 'Brasileiro de bom coração',Ator conta detalhes da próxima novela das 9 e adianta paixão com personagem de Isis Valverde
Josiane é presa durante tentativa de fuga,"Yohana consegue autorização para dar voz de prisão à assassina. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Grazi Massafera e Romulo Estrela revelam detalhes de gravação de 'Bom Sucesso',"Nos bastidores da sequência no Pão de Açúcar, atores falam da reaproximação de Paloma e Marcos e do beijo de Maloma no ponto turístico do Rio de Janeiro"
Téo diz a Yohana que Josiane é a autora dos crimes: 'A Jô tentou me matar',"Policial conversa com fotógrafo no hospital e descobre a verdade sobre filha de Maria da Paz. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Funcionários da editora descobrem quem caiu no elevador,"Gláucia lista quem não está na Prado Monteiro no capítulo de Bom Sucesso desta sexta-feira, 1/11, e Thaíssa se culpa por ter discutido com a vítima "
"Lilia Cabral comenta apoio à filha, Giulia Bertolli, no ofício como atriz: 'Não é uma carreira fácil'","Atriz esteve no júri artístico do 'Dança dos Famosos' e conta, nos bastidores do 'Domingão', como é ver a jovem seguindo seus passos na TV"
Rita Lobo reforça importância da 'comida de verdade':'Você precisa aprender a cozinhar' ,"Apresentadora foi a convidada 'Conversa com Bial' ao lado do cineasta Fernando Grostein Andrade. Os dois falaram das relação da comida com vícios, culinária como encontro para as diferenças e malefícios de alimentos ultraprocessados e fast-foods"
Rock e Joana têm primeira noite de amor,"Lutador se declara à amada e os dois vão pra casa dela. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
João Aranha exige que Inês esqueça Afonso: 'Quero que ela me chame de pai',O pai biológico da menina sente ciúmes do dono do armazém e começa a esconder as cartas que a filha manda na novela das 6
Junior Cigano recebe mensagem de apoio de Rodrigo Minotauro para repescagem no 'Dança dos Famosos',"Durante os ensaios para a lambada, ele recebe um recado do amigo lutador, que também já participou o quadro do 'Domingão': 'É um privilégio poder contar com essa torcida'"
"Salgadinho, ex Katinguelê, fala sobre os três filhos e revela desejo: 'Estou aguardando os netos'","O cantor contou que os dois filhos mais velhos, Paulo Victor e Vitória, moram fora do Brasil e a saudade aperta: 'A gente dá um jeito de visitá-los'"
Monique Alfradique fala sobre imposições e exalta o papel da mulher: 'Dona das próprias escolhas',"A atriz, que vive a policial Yohana, em ‘A Dona do Pedaço’, participou do ‘Domingão’; confira nosso bate-papo direto dos bastidores"
Antonio Fagundes dá dicas de livros de História no Clube do Livro,Ouça agora o novo episódio do podcast e confira as indicações do ator
Anitta lança música com Marília Mendonça e declara: 'Sou eclética até na hora de sofrer',"A Poderosa se juntou a Rainha da Sofrência e falou com exclusividade ao Gshow sobre o novo hit e clipe, gravado ao vivo no Prêmio Multishow 2019 "
Paloma e Marcos se beijam em sonho,"Enquanto Alberto conta para a costureira a história de Don Juan, de Lord Byron, no capítulo de 'Bom Sucesso' desta quinta-feira, 31/10, ela viaja em sua imaginação"
William decide fugir com Josiane para Rio Vermelho,"Hacker diz que gosta de Jô, ela retribui e os dois se beijam. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
Eriberto Leão revela conflitos de personagem em 'Ilha de Ferro': 'Capaz de tudo'; veja making of,"Na segunda temporada, ator será o Presidente da Federativa, irmão de Júlia (Maria Casadevall), e que vive em confronto com Dante, papel de Cauã Reymond"
Diogo incrimina Gisele pelo acidente no elevador da editora,"No capítulo de 'Bom Sucesso' desta sexta-feira, 1/11, o advogado lembra que a última mensagem no celular da assistente foi chamando Willian para ir até o estacionamento"
Olga está grávida de Zeca!,A irmã de Lola recebe a visita de um médico depois de passar mal e descobre que está esperando um filho na novela das 6
Jéssica Ellen vive professora engajada em 'Amor de Mãe': 'Ela acredita que vai mudar o mundo',"Atriz será Camila, a primeira filha de Lurdes a se formar em uma universidade. Confira mais detalhes da próxima novela das 9! "
Diogo arma e provoca morte no elevador da Prado Monteiro,"Advogado aproveita a manutenção para colocar plano em prática no capítulo de 'Bom Sucesso' desta quinta-feira, 31/10"
Luis Lobianco recebe mensagens de apoio do marido e de amigos para a repescagem no 'Dança dos Famosos': 'Caiu um cisco aqui',Ator se emociona com mensagens de Lúcio Zandonadi e do elenco do Buraco Show durante os ensaios para a lambada no quadro do 'Domingão'
Téo dá pista a Yohana sobre quem tentou matá-lo: 'Jô',"Policial fica surpresa quando o fotógrafo sussurra o nome da namorada. Acompanhe as cenas nos próximos capítulos da novela das 9, 'A Dona do Pedaço'"
"Rafa Vitti parabeniza o pai, João Vitti, em foto com a filha: 'Meu presente é esse pacotinho'",Ator celebrou o aniversário do novo vovô do pedaço com um clique fofo com Clara Maria no colo 
'The Fake Brasil' começa nova rodada no 'Se Joga',"Quadro de humor dá início a uma nova fase, com Marcelo Adnet improvisando samba"
Thiago Martins dá detalhes sobre seu personagem em 'Amor de Mãe': 'Temos a mesma alma',"Apaixonado pela mãe e pela namorada, Ryan é um cara família e trabalhador. Confira o que vem por aí na próxima novela das 9! "
